accuracy,balanced_accuracy,precision,recall,f1,specificity,kappa,roc_auc,pr_auc,log_loss,brier_score,Model,BalancedMethod,FeatureSelection,NumFeatures,overall_score,metrics_used,Rank
0.837517743,0.853536748,0.969389844,0.737863321,0.837927525,0.969210174,0.680931156,0.980479724,,0.370973485,0.116936507,extra_trees,adasyn,random_forest,20,0.798303666,10,318
0.837473385,0.853447682,0.969002558,0.738097093,0.837933475,0.96879827,0.680817099,0.980287999,,0.387920805,0.118417964,extra_trees,enn,random_forest,20,0.797968473,10,319
0.836852378,0.853027473,0.969920953,0.736226915,0.837069195,0.96982803,0.679728879,0.978860048,,0.353100324,0.113503128,extra_trees,adasyn,mutual_information,20,0.796917647,10,320
0.843683463,0.858814687,0.968778326,0.749551936,0.845180564,0.968077438,0.69244156,0.961583181,,0.52842951,0.170906546,adaboost,svm_smote,random_forest,20,0.796021807,10,321
0.868035841,0.880893781,0.975405093,0.788046443,0.871772768,0.973741118,0.738970751,0.880893781,,4.756470406,0.131964159,decision_tree,svm_smote,variance,122,0.795944001,10,322
0.835388573,0.852180133,0.973230961,0.730928076,0.834853812,0.97343219,0.677256191,0.98296956,,0.355387514,0.117164845,random_forest,enn,random_forest,20,0.795811062,10,323
0.835787793,0.852656051,0.974239119,0.730850152,0.835173642,0.97446195,0.678081565,0.978735603,,0.354657173,0.110384975,random_forest,smote_enn,extra_trees,20,0.795437402,10,324
0.848828957,0.857083835,0.926740922,0.797475259,0.857262523,0.916692411,0.698506146,0.930395321,,0.712282949,0.130093824,logistic_regression,adasyn,variance,122,0.795375566,10,325
0.844215756,0.85399628,0.932127955,0.783370997,0.851299856,0.924621563,0.690284586,0.944802959,,0.560585689,0.129184429,logistic_regression,class_weight,random_forest,20,0.793771257,10,326
0.843993967,0.853100016,0.927653324,0.787345126,0.851759747,0.918854907,0.689437818,0.953392067,,0.517502098,0.16563792,adaboost,smote_tomek,extra_trees,20,0.793764164,10,327
0.843905252,0.853022092,0.927640037,0.787189278,0.851662943,0.918854907,0.689268812,0.953390518,,0.51752112,0.165653368,adaboost,smote,extra_trees,20,0.793614177,10,328
0.837074166,0.852996816,0.968206911,0.738019169,0.837585673,0.967974462,0.680006057,0.970933977,,0.465004136,0.120042626,extra_trees,enn,extra_trees,20,0.793256646,10,329
0.834590135,0.851579024,0.97396918,0.728902049,0.83380131,0.974255998,0.675823488,0.978683545,,0.352704394,0.112598225,random_forest,tomek,extra_trees,20,0.793217173,10,330
0.842796309,0.852286034,0.928973862,0.783760617,0.850211327,0.920811451,0.687302185,0.9556513,,0.523170982,0.167830885,adaboost,adasyn,variance,122,0.792420248,10,331
0.863245209,0.871024149,0.936671444,0.814852334,0.871525607,0.927195963,0.726852846,0.887300733,,4.103613733,0.129439319,knn,random_over,anova,20,0.792419474,10,332
0.834323989,0.850819162,0.969840942,0.731707317,0.834110593,0.969931006,0.674996693,0.978829339,,0.363578837,0.116199801,extra_trees,borderline_smote,mutual_information,20,0.792402135,10,333
0.833436835,0.850453277,0.973009587,0.72757734,0.832582817,0.973329214,0.673594644,0.982171257,,0.348395623,0.117651012,random_forest,smote_enn,mutual_information,20,0.792200755,10,334
0.832993258,0.850138812,0.973574264,0.726330554,0.831972152,0.97394707,0.672812038,0.982610139,,0.359180214,0.117578581,random_forest,nearmiss,random_forest,20,0.791614687,10,335
0.843018098,0.851867073,0.92516011,0.787968519,0.851070993,0.915765627,0.687349864,0.950792884,,0.514233966,0.163938001,adaboost,borderline_smote,extra_trees,20,0.791314893,10,336
0.841909155,0.851193644,0.926867459,0.784150238,0.849556775,0.918237051,0.68542221,0.956115667,,0.520134699,0.16648473,adaboost,svm_smote,extra_trees,20,0.791276897,10,337
0.842086586,0.851474752,0.927681948,0.783682693,0.84962406,0.919266811,0.685836714,0.953762521,,0.51561964,0.16478589,adaboost,enn,extra_trees,20,0.790801495,10,338
0.834723208,0.851445391,0.972012024,0.730694304,0.834252669,0.972196478,0.675916519,0.973293209,,0.388214807,0.120861466,extra_trees,borderline_smote,extra_trees,20,0.790464769,10,339
0.840622782,0.856126306,0.968559838,0.744175173,0.841669237,0.968077438,0.686680852,0.959406173,,0.520851124,0.166929379,adaboost,nearmiss,random_forest,20,0.790424764,10,340
0.832993258,0.850151338,0.973673214,0.72625263,0.831957152,0.974050046,0.672819913,0.978024308,,0.361661538,0.112316551,random_forest,random_over,extra_trees,20,0.790273918,10,341
0.841066359,0.850453365,0.926739251,0.78266968,0.848633349,0.918237051,0.6838186,0.955970158,,0.520024082,0.166397718,adaboost,adasyn,extra_trees,20,0.789820456,10,342
0.839735628,0.855209279,0.967450821,0.743473856,0.840801939,0.966944702,0.68492919,0.96103553,,0.521606963,0.167594577,adaboost,adasyn,random_forest,20,0.789501199,10,343
0.832460965,0.849696319,0.973739276,0.725239617,0.831316154,0.974153022,0.671832398,0.978046106,,0.361947854,0.111935031,random_forest,nearmiss,extra_trees,20,0.789423343,10,344
0.845856991,0.854348118,0.92551837,0.793033585,0.85416929,0.915662651,0.692755804,,,,,sgd,smote_enn,variance,122,0.789179269,7,345
0.864930802,0.877865814,0.973033056,0.784461934,0.868631088,0.971269694,0.732900287,0.877865814,,4.868387357,0.135069198,decision_tree,smote_tomek,variance,122,0.788986207,10,346
0.84066714,0.850303122,0.927942947,0.780721577,0.847989843,0.919884667,0.683183135,0.954969992,,0.515490575,0.164699821,adaboost,random_over,extra_trees,20,0.788904396,10,347
0.845590845,0.854252131,0.926331145,0.791708876,0.853745641,0.916795387,0.692330791,,,,,sgd,random_under,extra_trees,20,0.788642059,7,348
0.839957417,0.855454193,0.967846638,0.743551781,0.841001234,0.967356606,0.685376612,0.957424966,,0.52005626,0.167145108,adaboost,random_under,random_forest,20,0.78850877,10,349
0.831884315,0.849189813,0.97370351,0.724226603,0.830637233,0.974153022,0.670754384,0.977800285,,0.372567344,0.113438598,random_forest,class_weight,extra_trees,20,0.788196197,10,350
0.845235983,0.853978013,0.926510864,0.79085171,0.853323244,0.917104315,0.691676543,,,,,sgd,nearmiss,extra_trees,20,0.787943625,7,351
0.830686657,0.848050156,0.972933277,0.722668121,0.829331545,0.97343219,0.668460686,0.983121271,,0.352718214,0.118963881,random_forest,smote_tomek,mutual_information,20,0.787828528,10,352
0.85996274,0.867990645,0.93530682,0.81002104,0.868167203,0.925960251,0.720468091,0.888478421,,4.073185828,0.12920511,knn,enn,anova,20,0.787567124,10,353
0.864176721,0.877153355,0.972622618,0.783448921,0.867846353,0.97085779,0.731438451,0.877153355,,4.895567188,0.135823279,decision_tree,smote_enn,variance,122,0.78730797,10,354
0.832416608,0.849419364,0.971860344,0.72664225,0.831549848,0.972196478,0.67159931,0.973830702,,0.360873872,0.116020368,extra_trees,adasyn,variance,122,0.787307548,10,355
0.845768275,0.854132408,0.924655047,0.793734902,0.854207724,0.914529915,0.692503672,0.920213455,,0.624729904,0.123648268,logistic_regression,nearmiss,mutual_information,20,0.787141316,10,356
0.830287438,0.847661919,0.972609928,0.722200577,0.82890618,0.973123262,0.66769095,0.982522016,,0.35032398,0.118373463,random_forest,random_under,mutual_information,20,0.786975612,10,357
0.844614975,0.853357388,0.925949598,0.790228318,0.852722304,0.916486459,0.690446938,,,,,sgd,smote,variance,122,0.786737968,7,358
0.863954933,0.876770656,0.971241073,0.784228162,0.867773227,0.96931315,0.730918203,0.876770656,,4.903561256,0.136045067,decision_tree,borderline_smote,random_forest,20,0.786723363,10,359
0.839025905,0.854210108,0.964566929,0.744564794,0.84040635,0.963855422,0.683365664,0.955907304,,0.514712381,0.164406121,adaboost,enn,variance,122,0.786562181,10,360
0.832904542,0.849146494,0.966454003,0.731863165,0.83295641,0.966429822,0.672069933,0.971914644,,0.401744006,0.123178108,extra_trees,tomek,extra_trees,20,0.786536458,10,361
0.844481902,0.853227976,0.92585152,0.790072469,0.852589976,0.916383483,0.690185625,,,,,sgd,random_over,variance,122,0.786479163,7,362
0.859297374,0.867443792,0.935454791,0.808618406,0.867424559,0.926269179,0.719212241,0.888208275,,4.061160702,0.130432931,knn,random_under,anova,20,0.786285205,10,363
0.830154365,0.847707871,0.973894737,0.720953791,0.82854968,0.97446195,0.667546349,0.981265717,,0.409252942,0.120079913,random_forest,class_weight,mutual_information,20,0.785964204,10,364
0.829622072,0.847177696,0.973362813,0.720408322,0.827996955,0.97394707,0.666512467,0.983063917,,0.353584983,0.119696331,random_forest,tomek,mutual_information,20,0.785959949,10,365
0.829178495,0.84677555,0.973234984,0.719707005,0.827487345,0.973844094,0.665676394,0.983622891,,0.336527818,0.11443766,random_forest,svm_smote,mutual_information,20,0.785940291,10,366
0.839380767,0.854960213,0.967899228,0.742460843,0.840322794,0.967459582,0.684300177,0.953193405,,0.518140289,0.166649362,adaboost,enn,mutual_information,20,0.785937917,10,367
0.82966643,0.847204132,0.973265972,0.72056417,0.828064834,0.973844094,0.666587263,0.983061819,,0.359410369,0.120994968,random_forest,random_over,mutual_information,20,0.785901129,10,368
0.832106104,0.849109052,0.971544715,0.726330554,0.831230214,0.97188755,0.670994799,0.972963895,,0.383471321,0.122416423,extra_trees,random_under,extra_trees,20,0.785815986,10,369
0.837650816,0.853453218,0.967866979,0.739343879,0.838310656,0.967562558,0.681057817,0.959694627,,0.534891763,0.173474763,adaboost,borderline_smote,random_forest,20,0.784942968,10,370
0.862890348,0.876048508,0.972729037,0.781033274,0.86640446,0.971063742,0.729003544,0.876048508,,4.941932781,0.137109652,decision_tree,tomek,variance,122,0.784502692,10,371
0.828601845,0.846269043,0.973198269,0.718693992,0.826804124,0.973844094,0.664600223,0.983124814,,0.366709149,0.122314227,random_forest,smote_tomek,random_forest,20,0.78399853,10,372
0.829045422,0.846044892,0.968388106,0.723291514,0.828084575,0.96879827,0.665033371,0.979958039,,0.378299742,0.120662203,extra_trees,borderline_smote,random_forest,20,0.783524994,10,373
0.86226934,0.875465461,0.972416472,0.780176108,0.865752951,0.970754814,0.727802564,0.875465461,,4.964316172,0.13773066,decision_tree,class_weight,variance,122,0.783121649,10,374
0.836320085,0.852309409,0.967959873,0.736850308,0.836740111,0.96776851,0.67857542,0.955842692,,0.527220892,0.170547059,adaboost,enn,random_forest,20,0.781487039,10,375
0.841909155,0.850993229,0.925613004,0.785397023,0.849759717,0.916589435,0.685299115,,,,,sgd,tomek,variance,122,0.781439662,7,376
0.829755145,0.846718389,0.96883144,0.724226603,0.82885936,0.969210174,0.666391873,0.97186499,,0.408216192,0.122367698,extra_trees,nearmiss,extra_trees,20,0.781320294,10,377
0.836009581,0.851986571,0.967553736,0.736616535,0.836437641,0.967356606,0.677961787,0.955480811,,0.516620281,0.165743261,adaboost,random_over,mutual_information,20,0.781269491,10,378
0.829311568,0.846629391,0.971158888,0.721577184,0.827968526,0.971681598,0.665756008,0.972554788,,0.391070018,0.119466849,extra_trees,svm_smote,extra_trees,20,0.781190871,10,379
0.827049326,0.84488032,0.972898581,0.716122497,0.824992145,0.973638142,0.66168825,0.982529053,,0.374680511,0.1246132,random_forest,class_weight,random_forest,20,0.780923983,10,380
0.835566004,0.851409061,0.966087845,0.737006156,0.836140211,0.965811966,0.677012782,0.956776253,,0.519566236,0.167370312,adaboost,svm_smote,mutual_information,20,0.780859663,10,381
0.82735983,0.84470212,0.969343832,0.719473233,0.825923607,0.969931006,0.661974752,0.979252509,,0.41261125,0.125588385,extra_trees,random_under,random_forest,20,0.779899814,10,382
0.826029099,0.843996718,0.97293281,0.714252318,0.82376202,0.973741118,0.659794765,0.982746524,,0.356652216,0.120172659,random_forest,smote,mutual_information,20,0.779733741,10,383
0.855660043,0.864411742,0.936003641,0.801215616,0.863380636,0.927607867,0.712334395,0.887494961,,4.10533508,0.13174237,knn,smote_tomek,anova,20,0.779722316,10,384
0.855660043,0.864411742,0.936003641,0.801215616,0.863380636,0.927607867,0.712334395,0.887363985,,4.105717902,0.131793825,knn,smote,anova,20,0.779665423,10,385
0.855615685,0.86437278,0.935997815,0.801137692,0.863332913,0.927607867,0.712249514,0.887382998,,4.103945697,0.132251597,knn,tomek,anova,20,0.779564471,10,386
0.827670334,0.844937276,0.969071084,0.720252474,0.826337669,0.969622078,0.662529945,0.978045958,,0.44425857,0.128911697,extra_trees,smote_enn,random_forest,20,0.779561726,10,387
0.855482612,0.864255893,0.93598033,0.80090392,0.86318972,0.927607867,0.711994884,0.887270457,,4.104528412,0.132404187,knn,class_weight,anova,20,0.77928455,10,388
0.832594038,0.847032444,0.952723638,0.74277254,0.834749102,0.951292349,0.670319884,0.954148996,,0.380285728,0.12265912,gradient_boosting,svm_smote,chi2,20,0.779021568,10,389
0.825275018,0.843133948,0.971280203,0.714174394,0.823117338,0.972093502,0.65825856,0.98078815,,0.330408927,0.11034311,random_forest,svm_smote,variance,122,0.778600804,10,390
0.828202626,0.845768073,0.971976401,0.718927764,0.826517357,0.972608382,0.663758385,0.972207175,,0.406886124,0.127182585,extra_trees,random_over,extra_trees,20,0.778485779,10,391
0.834501419,0.844874871,0.926923077,0.769968051,0.841186736,0.919781691,0.67147299,0.953712209,,0.520226999,0.166941706,adaboost,tomek,extra_trees,20,0.777886712,10,392
0.834368346,0.844757985,0.926902505,0.769734279,0.84103874,0.919781691,0.671220857,0.953738809,,0.520235334,0.166950543,adaboost,class_weight,extra_trees,20,0.77767332,10,393
0.82753726,0.845246272,0.972430548,0.717369282,0.825650224,0.973123262,0.662557557,0.97250523,,0.403336561,0.125482334,extra_trees,class_weight,extra_trees,20,0.777651348,10,394
0.824565295,0.842723497,0.972938419,0.711602899,0.82199919,0.973844094,0.657076432,0.983059817,,0.367302895,0.122647778,random_forest,random_under,random_forest,20,0.777143946,10,395
0.825629879,0.843257755,0.969812117,0.715966648,0.82377729,0.970548862,0.658796848,0.980073729,,0.406289892,0.127915775,extra_trees,random_over,random_forest,20,0.777133319,10,396
0.825363733,0.842986405,0.969495461,0.715732876,0.823508316,0.970239934,0.65827606,0.978471025,,0.376638571,0.11979244,extra_trees,smote_enn,mutual_information,20,0.776848797,10,397
0.825275018,0.842808273,0.968697302,0.716200421,0.823529412,0.969416126,0.658044918,0.977937036,,0.481175202,0.127061925,extra_trees,smote,random_forest,20,0.77553423,10,398
0.82696061,0.844188624,0.968036051,0.719784929,0.825653631,0.968592318,0.661123801,0.970385379,,0.459976759,0.127075211,extra_trees,smote_enn,extra_trees,20,0.775465284,10,399
0.838449255,0.847979241,0.925233645,0.779163095,0.845939086,0.916795387,0.678733859,,,,,sgd,class_weight,extra_trees,20,0.774653461,7,400
0.825940383,0.843442808,0.969141654,0.717057586,0.824256539,0.96982803,0.659318438,0.971990486,,0.408249795,0.126366056,extra_trees,smote,extra_trees,20,0.774609386,10,401
0.82310149,0.841437749,0.972842938,0.709031403,0.820247003,0.973844094,0.654352085,0.982900233,,0.36897937,0.123077536,random_forest,smote,random_forest,20,0.774570151,10,402
0.823899929,0.841675606,0.969190048,0.713317229,0.821797289,0.970033982,0.655531801,0.978872542,,0.377306389,0.119939912,extra_trees,random_under,mutual_information,20,0.774519632,10,403
0.823988644,0.84175353,0.96919657,0.713473077,0.821903052,0.970033982,0.655697062,0.978859206,,0.376249962,0.121861153,extra_trees,class_weight,mutual_information,20,0.774499289,10,404
0.830154365,0.845252784,0.955115245,0.736226915,0.831507151,0.954278653,0.665971944,0.953569512,,0.394991373,0.12619404,gradient_boosting,adasyn,chi2,20,0.774361509,10,405
0.831751242,0.84832137,0.967812047,0.728668277,0.831384752,0.967974462,0.670029312,0.955258253,,0.524226623,0.168992695,adaboost,smote_tomek,random_forest,20,0.773740131,10,406
0.83796132,0.847550658,0.925157466,0.77830593,0.845401837,0.916795387,0.677806828,,,,,sgd,smote_tomek,variance,122,0.773695945,7,407
0.824254791,0.842262873,0.971410352,0.712226292,0.821868537,0.972299454,0.656374588,0.974313083,,0.362314585,0.117099586,extra_trees,borderline_smote,variance,122,0.773665933,10,408
0.822081263,0.840554148,0.972877358,0.707161225,0.819006363,0.97394707,0.652462914,0.982923949,,0.349791685,0.1181422,random_forest,svm_smote,random_forest,20,0.773347161,10,409
0.837695174,0.847329412,0.925194661,0.777760461,0.845095466,0.916898363,0.677309162,,,,,sgd,random_under,variance,122,0.773171996,7,410
0.823190206,0.841039687,0.969038278,0.712148367,0.820966583,0.969931006,0.654201687,0.977967993,,0.386198182,0.123209526,extra_trees,smote_tomek,mutual_information,20,0.772654728,10,411
0.85282115,0.866452565,0.966558792,0.768019949,0.855927052,0.964885182,0.709479253,0.885029997,,4.480942316,0.139027679,knn,nearmiss,logistic_l1,20,0.772411656,10,412
0.821859475,0.840346811,0.972761394,0.706849529,0.818756205,0.973844094,0.65204221,0.982669129,,0.374759984,0.123884169,random_forest,tomek,random_forest,20,0.772295953,10,413
0.823234564,0.841066123,0.968942124,0.712304216,0.821035613,0.96982803,0.65427598,0.978527809,,0.458686546,0.129237609,extra_trees,class_weight,random_forest,20,0.772207483,10,414
0.855615685,0.864209942,0.934968211,0.802150705,0.863481944,0.926269179,0.712157894,0.874551223,,4.677720442,0.139811923,knn,smote_enn,anova,20,0.772205352,10,415
0.8522445,0.865895955,0.966149922,0.767318632,0.855331162,0.964473278,0.708358668,0.886177261,,4.431219859,0.137530163,knn,random_under,logistic_l1,20,0.772173371,10,416
0.822214336,0.840207574,0.969165338,0.710278189,0.819767965,0.970136958,0.652401694,0.97841498,,0.378693043,0.121810229,extra_trees,smote,mutual_information,20,0.771330544,10,417
0.822702271,0.840723838,0.969900021,0.710589885,0.820238363,0.97085779,0.653368171,0.974003321,,0.351755794,0.117596553,extra_trees,svm_smote,variance,122,0.770886918,10,418
0.821903833,0.839909787,0.968942778,0.709888569,0.819428828,0.969931006,0.651807157,0.979991035,,0.412633755,0.128612978,extra_trees,smote_tomek,random_forest,20,0.770725787,10,419
0.830110007,0.846817144,0.967202906,0.726174706,0.829535339,0.967459582,0.666918855,0.954571974,,0.525717012,0.169622551,adaboost,random_over,random_forest,20,0.770645988,10,420
0.821903833,0.839947365,0.969242231,0.709654796,0.819380089,0.970239934,0.651832245,0.978172469,,0.383442672,0.122728811,extra_trees,random_over,mutual_information,20,0.770618969,10,421
0.829577715,0.84043735,0.92542822,0.762019793,0.835811966,0.918854907,0.662082283,0.954732235,,0.515774194,0.164891883,adaboost,random_under,extra_trees,20,0.770228464,10,422
0.821504613,0.839571655,0.969012885,0.709109328,0.818934485,0.970033982,0.651072746,0.977213126,,0.388826274,0.12238383,extra_trees,svm_smote,mutual_information,20,0.769580071,10,423
0.835566004,0.84547176,0.924939467,0.77394218,0.842730474,0.917001339,0.67327551,,,,,sgd,nearmiss,variance,122,0.768988899,7,424
0.822081263,0.839739961,0.96637767,0.712226292,0.820061908,0.96725363,0.651919948,0.971634736,,0.413431282,0.126300265,extra_trees,smote_tomek,extra_trees,20,0.767910539,10,425
0.828246984,0.845093056,0.966378682,0.723447362,0.82745098,0.96673875,0.663379783,0.954771153,,0.51814253,0.166526593,adaboost,random_under,mutual_information,20,0.767872141,10,426
0.820440028,0.838649092,0.969033636,0.707161225,0.817641229,0.970136958,0.649101224,0.978706058,,0.455036992,0.129532836,extra_trees,tomek,random_forest,20,0.767548941,10,427
0.818710078,0.837555454,0.972348239,0.701472766,0.814992531,0.973638142,0.64617501,0.98267668,,0.390298955,0.126327214,random_forest,smote_enn,random_forest,20,0.766713969,10,428
0.847232079,0.855305422,0.92418903,0.797007714,0.855899582,0.91360313,0.695231741,0.883361497,,2.971046882,0.147515389,naive_bayes,enn,logistic_l1,20,0.766191193,10,429
0.818177786,0.836987702,0.971496437,0.701161069,0.814482915,0.972814334,0.645119112,0.980548576,,0.33587912,0.114657586,random_forest,nearmiss,variance,122,0.76614374,10,430
0.827049326,0.843840665,0.964731586,0.722590197,0.826286478,0.965091134,0.661012077,0.955419726,,0.516864529,0.166193441,adaboost,smote_enn,mutual_information,20,0.766119271,10,431
0.827138041,0.844281842,0.967559648,0.720486246,0.82594131,0.968077438,0.661414253,0.954906002,,0.518296852,0.166769885,adaboost,class_weight,mutual_information,20,0.766056907,10,432
0.827803407,0.838828764,0.924822022,0.759214525,0.833875385,0.918443003,0.658697168,0.952045354,,0.520791492,0.167213766,adaboost,smote_enn,extra_trees,20,0.765982425,10,433
0.826694464,0.843892222,0.967525665,0.719707005,0.825416685,0.968077438,0.660586254,0.956804739,,0.524836878,0.169541543,adaboost,smote_enn,random_forest,20,0.765791867,10,434
0.854018808,0.868707032,0.97557815,0.762643186,0.856068227,0.974770878,0.712418716,0.868707032,,5.261695498,0.145981192,decision_tree,smote_enn,random_forest,20,0.765274101,10,435
0.825762952,0.843011389,0.966963818,0.71846022,0.824391989,0.967562558,0.658807068,0.955925976,,0.520814284,0.167742025,adaboost,smote,mutual_information,20,0.764039624,10,436
0.853220369,0.868444123,0.978881738,0.758513208,0.854721869,0.978375039,0.7111534,0.868444123,,5.290474142,0.146779631,decision_tree,tomek,random_forest,20,0.763764719,10,437
0.819375444,0.837538639,0.967552567,0.706381984,0.8165931,0.968695294,0.647003846,0.970739636,,0.397746304,0.121662434,extra_trees,nearmiss,variance,122,0.763462543,10,438
0.817867282,0.836414344,0.969042244,0.702485779,0.8145103,0.97034291,0.644338235,0.977843396,,0.389972852,0.124938411,extra_trees,tomek,mutual_information,20,0.763456992,10,439
0.853176011,0.868004331,0.975816928,0.760928855,0.855078809,0.975079806,0.710845896,0.868004331,,5.292072956,0.146823989,decision_tree,svm_smote,mutual_information,20,0.763441828,10,440
0.824609652,0.842061005,0.967364986,0.716044573,0.822944653,0.968077438,0.656697329,0.958311115,,0.523703237,0.169025511,adaboost,smote,random_forest,20,0.762916802,10,441
0.824831441,0.842168134,0.966694684,0.716979662,0.823318867,0.967356606,0.657053102,0.956109581,,0.517168832,0.165991646,adaboost,smote_tomek,mutual_information,20,0.762701952,10,442
0.816403478,0.835529427,0.972192049,0.697420712,0.812196561,0.973638142,0.641896453,0.981909456,,0.383427989,0.12790045,random_forest,random_over,random_forest,20,0.762392996,10,443
0.816758339,0.835377663,0.968453919,0.700927297,0.813254374,0.96982803,0.642237109,0.98030436,,0.401962597,0.126869904,extra_trees,svm_smote,random_forest,20,0.762330566,10,444
0.815693754,0.834768249,0.971016066,0.697031092,0.811521887,0.972505406,0.640486298,0.980074632,,0.343146188,0.116566945,random_forest,random_under,variance,122,0.761559035,10,445
0.830864088,0.841354308,0.924270931,0.765604301,0.837488812,0.917104315,0.664375394,0.923484887,,0.748780049,0.142579889,logistic_regression,smote_enn,extra_trees,20,0.761444139,10,446
0.831307665,0.841731403,0.924262357,0.766461467,0.83799787,0.917001339,0.665206634,,,,,sgd,enn,variance,122,0.76061256,7,447
0.852111427,0.866129795,0.968716076,0.764902984,0.854828877,0.967356606,0.708304676,0.866129795,,5.330444482,0.147888573,decision_tree,enn,variance,122,0.760599126,10,448
0.844215756,0.853219671,0.92721606,0.788202291,0.852076489,0.918237051,0.689814851,0.88321125,,3.057868938,0.152338852,naive_bayes,svm_smote,logistic_l1,20,0.760370442,10,449
0.844215756,0.853219671,0.92721606,0.788202291,0.852076489,0.918237051,0.689814851,0.88324482,,3.070840399,0.152161318,naive_bayes,adasyn,logistic_l1,20,0.760361008,10,450
0.844038325,0.852963615,0.926563502,0.788513987,0.851982824,0.917413243,0.689415979,0.88332061,,3.051026589,0.15208362,naive_bayes,random_over,logistic_l1,20,0.760169653,10,451
0.843993967,0.852924653,0.926556777,0.788436063,0.851934492,0.917413243,0.689331445,0.883376804,,3.049655969,0.152024958,naive_bayes,tomek,logistic_l1,20,0.76012682,10,452
0.843993967,0.852924653,0.926556777,0.788436063,0.851934492,0.917413243,0.689331445,0.883329529,,3.050276511,0.152074254,naive_bayes,class_weight,logistic_l1,20,0.760102184,10,453
0.84394961,0.852835587,0.92623776,0.788669836,0.851936027,0.917001339,0.689216499,0.883428143,,3.04561061,0.151917953,naive_bayes,random_under,logistic_l1,20,0.760099248,10,454
0.843683463,0.852476555,0.925418152,0.788981532,0.851770842,0.915971579,0.688633124,0.883260564,,3.02323314,0.151248152,naive_bayes,smote,logistic_l1,20,0.759727028,10,455
0.84394961,0.853036002,0.927489674,0.78742305,0.851736345,0.918648955,0.689338118,0.88315717,,3.104922077,0.15329686,naive_bayes,borderline_smote,logistic_l1,20,0.759678685,10,456
0.843639106,0.852412541,0.925255848,0.789059456,0.851747487,0.915765627,0.688533335,0.883229835,,3.022839025,0.151208249,naive_bayes,smote_tomek,logistic_l1,20,0.75964833,10,457
0.823057133,0.834496987,0.922995982,0.751889659,0.82870271,0.917104315,0.649635335,0.95510143,,0.512318746,0.162935565,adaboost,nearmiss,logistic_l1,20,0.759606035,10,458
0.851135557,0.866825848,0.980431917,0.753526066,0.852132534,0.980125631,0.707337279,0.866825848,,5.365618381,0.148864443,decision_tree,borderline_smote,mutual_information,20,0.759301581,10,459
0.829843861,0.840433129,0.923946848,0.763967895,0.836376045,0.916898363,0.66242909,0.921995013,,0.739863726,0.143155869,logistic_regression,random_under,extra_trees,20,0.759126524,10,460
0.829311568,0.839965584,0.923860742,0.763032806,0.83578013,0.916898363,0.661422595,0.922184636,,0.7419671,0.143777305,logistic_regression,smote_tomek,extra_trees,20,0.758246196,10,461
0.823278921,0.840766884,0.966276741,0.714486091,0.821521369,0.967047678,0.654134191,0.951010375,,0.520735587,0.167897545,adaboost,tomek,mutual_information,20,0.757905666,10,462
0.829001065,0.83969285,0.923810423,0.762487337,0.835432231,0.916898363,0.660835609,0.922409132,,0.741761992,0.144165483,logistic_regression,smote,extra_trees,20,0.757779104,10,463
0.831662527,0.842055625,0.924398948,0.767006935,0.838379967,0.917104315,0.665886466,0.912232072,,0.854235752,0.146777297,logistic_regression,smote_enn,variance,122,0.757702634,10,464
0.828912349,0.839614926,0.923796034,0.762331489,0.835332793,0.916898363,0.660667917,0.921205597,,0.739942375,0.144260559,logistic_regression,random_over,extra_trees,20,0.757155927,10,465
0.82908978,0.840008767,0.925350512,0.761162628,0.835264441,0.918854907,0.661160192,,,,,sgd,class_weight,variance,122,0.756214142,7,466
0.827980837,0.831368833,0.880901744,0.806904075,0.842280787,0.855833591,0.653907962,,,,,sgd,borderline_smote,chi2,20,0.755992083,7,467
0.827670334,0.838561566,0.923834786,0.759915842,0.833896276,0.917207291,0.658346054,0.923665346,,0.752407374,0.146394112,logistic_regression,enn,extra_trees,20,0.755804038,10,468
0.830997161,0.84680725,0.961251406,0.732642406,0.831520297,0.960972094,0.66807454,0.942190118,,4.680208856,0.168321486,naive_bayes,nearmiss,mutual_information,20,0.755120475,10,469
0.849494322,0.864106605,0.970588235,0.758591132,0.851594279,0.969622078,0.703512707,0.864106605,,5.424774483,0.150505678,decision_tree,adasyn,mutual_information,20,0.754981928,10,470
0.829400284,0.840093612,0.924195223,0.762876958,0.835823444,0.917310267,0.66162331,0.914185976,,0.808809534,0.148379647,logistic_regression,random_under,variance,122,0.75466004,10,471
0.830065649,0.840652991,0.92414248,0.764201668,0.836596289,0.917104315,0.662864985,0.910302049,,0.785986627,0.145411903,logistic_regression,nearmiss,extra_trees,20,0.754586198,10,472
0.82908978,0.839820878,0.924145097,0.762331489,0.835475469,0.917310267,0.661036349,0.914821045,,0.816378611,0.148338316,logistic_regression,smote,variance,122,0.754368387,10,473
0.829488999,0.840246692,0.924690541,0.762565261,0.835838743,0.917928123,0.661840474,0.912782027,,0.828030763,0.147943631,logistic_regression,enn,variance,122,0.754232904,10,474
0.828912349,0.83966503,0.924116424,0.762019793,0.835276532,0.917310267,0.660700988,0.913560401,,0.821046386,0.148148882,logistic_regression,random_over,variance,122,0.7535796,10,475
0.82908978,0.839833404,0.924225246,0.762253565,0.835461417,0.917413243,0.661044608,0.912564664,,0.832934404,0.148137054,logistic_regression,smote_tomek,variance,122,0.753452663,10,476
