accuracy,balanced_accuracy,precision,recall,f1,specificity,kappa,roc_auc,pr_auc,Model,BalancedMethod,FeatureSelection,NumFeatures,overall_score,metrics_used,Rank
0.78317956,0.620129076,0.81630223,0.78317956,0.76618413,,0.669295079,0.784945354,0.693042318,knn,smote_tomek,anova,20,0.831912416,8,365
0.705731015,0.668653798,0.802691677,0.705731015,0.749776635,,0.591122459,0.873319986,0.765591476,naive_bayes,enn,random_forest,20,0.831847728,8,366
0.792716466,0.598576854,0.791327899,0.792716466,0.780312288,,0.688159864,0.768917735,0.69062381,decision_tree,tomek,extra_trees,20,0.831202085,8,367
0.793514904,0.616388006,0.828183568,0.793514904,0.757358587,,0.681686108,0.77508342,0.684048972,decision_tree,borderline_smote,variance,122,0.831107956,8,368
0.702049326,0.678129996,0.791660458,0.702049326,0.742244059,,0.586793406,0.873601821,0.769578639,naive_bayes,smote_tomek,random_forest,20,0.830283868,8,369
0.701650106,0.67795926,0.791410932,0.701650106,0.74189613,,0.586302791,0.873547014,0.769474595,naive_bayes,smote,random_forest,20,0.82993762,8,370
0.689584812,0.644719758,0.770783646,0.689584812,0.688864998,,0.546294269,0.946438477,0.875419084,logistic_regression,random_under,variance,122,0.829515847,8,371
0.745874734,0.507718487,0.764043107,0.745874734,0.718718427,,0.606133538,0.947811742,0.875050031,logistic_regression,class_weight,anova,20,0.829463535,8,372
0.729817246,0.644543651,0.771847099,0.729817246,0.737332356,,0.598642197,0.862702856,0.777743263,knn,random_under,anova,20,0.829395628,8,373
0.782336764,0.616175608,0.817737467,0.782336764,0.764394415,,0.667601054,0.781979198,0.690233628,knn,adasyn,extra_trees,20,0.8293558,8,374
0.785796664,0.613591596,0.812430848,0.785796664,0.764650791,,0.672047663,0.780050887,0.687402415,knn,smote_enn,mutual_information,20,0.829028247,8,375
0.719481902,0.62350465,0.752192034,0.719481902,0.731619698,,0.589927932,,,sgd,random_over,chi2,20,0.828565253,6,376
0.785042583,0.611506287,0.812008295,0.785042583,0.763238121,,0.670167288,0.780138749,0.689731172,knn,smote,mutual_information,20,0.828243466,8,377
0.785042583,0.611506287,0.81202196,0.785042583,0.7632462,,0.670179273,0.780028477,0.689441922,knn,smote_tomek,mutual_information,20,0.828174455,8,378
0.753016324,0.542708392,0.795183437,0.753016324,0.729988044,,0.628403,,,sgd,enn,logistic_l1,20,0.828026342,6,379
0.78916785,0.607470906,0.814540781,0.78916785,0.769448038,,0.676552957,0.770861564,0.678919432,decision_tree,adasyn,logistic_l1,20,0.82777776,8,380
0.791563165,0.591165799,0.791079234,0.791563165,0.778136958,,0.685943822,0.76448033,0.687937851,decision_tree,class_weight,extra_trees,20,0.827356129,8,381
0.786284599,0.617812464,0.800746487,0.786284599,0.754653066,,0.672009649,0.784894457,0.685802659,knn,smote_enn,random_forest,20,0.826571774,8,382
0.78105039,0.609898507,0.798475854,0.78105039,0.760041842,,0.665385509,0.786122964,0.697704846,knn,svm_smote,logistic_l1,20,0.826533634,8,383
0.729107523,0.645234183,0.78729625,0.729107523,0.729497136,,0.598728465,0.854382016,0.771796317,knn,random_under,variance,122,0.826503615,8,384
0.789389638,0.582990142,0.825198809,0.789389638,0.774286473,,0.681299617,0.759309799,0.690532442,decision_tree,svm_smote,extra_trees,20,0.826500499,8,385
0.709368346,0.667287358,0.783452346,0.709368346,0.694999273,,0.574040913,0.905408042,0.805917577,adaboost,smote_enn,random_forest,20,0.826490048,8,386
0.78646203,0.601224866,0.812542453,0.78646203,0.764177403,,0.672281275,0.77449386,0.688120038,knn,adasyn,mutual_information,20,0.825969755,8,387
0.750133073,0.546725574,0.779818424,0.750133073,0.724918725,,0.609741779,0.905171814,0.813674828,gradient_boosting,borderline_smote,chi2,20,0.824801066,8,388
0.742680979,0.542039173,0.778252431,0.742680979,0.716660169,,0.596185912,0.905265129,0.846160023,gradient_boosting,random_over,chi2,20,0.82476112,8,389
0.722941803,0.591608612,0.748007094,0.722941803,0.710489558,,0.573970834,0.915658107,0.847211592,random_forest,random_under,chi2,20,0.824549607,8,390
0.779542229,0.607721626,0.79551783,0.779542229,0.757896743,,0.662998414,0.786955441,0.696974195,knn,borderline_smote,logistic_l1,20,0.824472113,8,391
0.786328957,0.60894485,0.81471168,0.786328957,0.763918024,,0.67066521,0.772668334,0.674210064,decision_tree,smote_tomek,logistic_l1,20,0.82439029,8,392
0.754524485,0.537807676,0.781367285,0.754524485,0.723801893,,0.627545617,,,sgd,tomek,random_forest,20,0.82347672,6,393
0.699787083,0.656416578,0.793721104,0.699787083,0.742130996,,0.580842386,0.871030931,0.766089603,naive_bayes,tomek,random_forest,20,0.823382999,8,394
0.729994677,0.664583915,0.758675288,0.729994677,0.719274187,,0.601450171,0.879983338,0.744974021,adaboost,borderline_smote,extra_trees,20,0.823113048,8,395
0.717219659,0.628223305,0.73900481,0.717219659,0.72086837,,0.581153168,,,sgd,smote_enn,chi2,20,0.822751466,6,396
0.788103265,0.602984096,0.798142539,0.788103265,0.766305528,,0.677195431,0.7684668,0.671832015,decision_tree,smote_enn,extra_trees,20,0.822493817,8,397
0.698678141,0.654850572,0.791599639,0.698678141,0.740505148,,0.578952185,0.870699717,0.766562664,naive_bayes,class_weight,random_forest,20,0.821960987,8,398
0.782425479,0.61533924,0.823089158,0.782425479,0.754618766,,0.665190615,0.773201188,0.670915813,decision_tree,enn,variance,122,0.821737004,8,399
0.781671398,0.592816618,0.81613922,0.781671398,0.763516077,,0.666332816,0.768983633,0.687897023,knn,random_over,extra_trees,20,0.821630464,8,400
0.691403478,0.642263994,0.792710212,0.691403478,0.729819542,,0.566534369,0.889263551,0.794871421,naive_bayes,smote_enn,mutual_information,20,0.821152896,8,401
0.744144784,0.515636402,0.747657014,0.744144784,0.695723406,,0.608481861,0.950909532,0.862536785,logistic_regression,enn,random_forest,20,0.821105322,8,402
0.778655075,0.595462375,0.818337527,0.778655075,0.758229698,,0.662730181,0.774331318,0.69080992,knn,svm_smote,extra_trees,20,0.820977868,8,403
0.744677076,0.538966212,0.75960977,0.744677076,0.717975204,,0.602135038,0.910570496,0.828981191,gradient_boosting,svm_smote,chi2,20,0.820923606,8,404
0.779586586,0.589170593,0.806289689,0.779586586,0.758858044,,0.662283027,0.770769689,0.70201698,knn,random_over,logistic_l1,20,0.820873479,8,405
0.691181689,0.641889569,0.791400901,0.691181689,0.729121184,,0.56589212,0.888717391,0.793824628,naive_bayes,smote_tomek,mutual_information,20,0.820349458,8,406
0.691181689,0.641889569,0.791232143,0.691181689,0.729078777,,0.565863406,0.888692664,0.793777216,naive_bayes,smote,mutual_information,20,0.820306768,8,407
0.754036551,0.533331622,0.77679301,0.754036551,0.719523603,,0.626344913,,,sgd,enn,random_forest,20,0.81998767,6,408
0.733277147,0.656731191,0.772442292,0.733277147,0.740463315,,0.61339981,0.849876691,0.709245737,adaboost,smote_tomek,logistic_l1,20,0.819594714,8,409
0.74285841,0.694570204,0.786115852,0.74285841,0.754213984,,0.621922415,0.809862984,0.650324736,decision_tree,random_under,random_forest,20,0.819325217,8,410
0.785353087,0.582509227,0.791163842,0.785353087,0.775330524,,0.676402282,0.759387337,0.678037342,decision_tree,class_weight,anova,20,0.819259361,8,411
0.733277147,0.656731191,0.772442292,0.733277147,0.740463315,,0.61339981,0.848741112,0.707671308,adaboost,smote,logistic_l1,20,0.81913359,8,412
0.784465933,0.587997288,0.789134335,0.784465933,0.773978711,,0.674065483,0.761718245,0.675400215,decision_tree,tomek,anova,20,0.819094535,8,413
0.742326118,0.512799554,0.741791429,0.742326118,0.692571367,,0.60535281,0.95164131,0.863675105,logistic_regression,tomek,random_forest,20,0.818585483,8,414
0.790587296,0.581784864,0.788629316,0.790587296,0.764846687,,0.681584143,0.759487633,0.677102106,decision_tree,svm_smote,anova,20,0.817950653,8,415
0.779187367,0.607362809,0.798143752,0.779187367,0.744821503,,0.659743297,0.780243215,0.686727456,knn,svm_smote,random_forest,20,0.817777296,8,416
0.740684883,0.512186461,0.742423806,0.740684883,0.691228824,,0.602610651,0.951776704,0.863967804,logistic_regression,class_weight,random_forest,20,0.817464051,8,417
0.778255855,0.587823795,0.813784407,0.778255855,0.757356316,,0.662411084,0.769289764,0.687477934,knn,svm_smote,anova,20,0.817258173,8,418
0.722631299,0.586721147,0.739382537,0.722631299,0.725907822,,0.594798574,,,sgd,adasyn,chi2,20,0.817019669,6,419
0.77661462,0.60932115,0.792572763,0.77661462,0.743418652,,0.656149004,0.784241545,0.686267864,knn,smote,random_forest,20,0.816551213,8,420
0.737668559,0.537598583,0.768804592,0.737668559,0.710907595,,0.588831998,0.911958609,0.830227572,gradient_boosting,adasyn,chi2,20,0.816547532,8,421
0.735184528,0.619353154,0.76168187,0.735184528,0.723588923,,0.595966575,0.879193943,0.750261918,logistic_regression,smote_enn,chi2,20,0.816516844,8,422
0.77661462,0.60932115,0.792568465,0.77661462,0.743423948,,0.656171778,0.784082146,0.685816013,knn,smote_tomek,random_forest,20,0.816441047,8,423
0.734253016,0.616460515,0.758844904,0.734253016,0.723368287,,0.595066574,0.881031465,0.754845545,logistic_regression,smote,chi2,20,0.81639187,8,424
0.787127395,0.593349524,0.779743934,0.787127395,0.762425916,,0.673216531,0.763134365,0.671620477,decision_tree,svm_smote,mutual_information,20,0.816337545,8,425
0.734031228,0.616264756,0.759490459,0.734031228,0.723150397,,0.594614658,0.880232053,0.753768272,logistic_regression,smote_tomek,chi2,20,0.815919076,8,426
0.789567069,0.593938579,0.797972263,0.789567069,0.751958514,,0.674019864,0.763261228,0.670102651,decision_tree,smote_enn,mutual_information,20,0.815807742,8,427
0.776747693,0.607880857,0.79655652,0.776747693,0.741410007,,0.65493245,0.783406077,0.685257371,knn,borderline_smote,random_forest,20,0.815656378,8,428
0.72125621,0.608348154,0.729506955,0.72125621,0.71128172,,0.588096606,,,sgd,random_under,random_forest,20,0.815500185,6,429
0.77373137,0.589262629,0.814825422,0.77373137,0.751545343,,0.654024707,0.781811018,0.688264754,knn,borderline_smote,extra_trees,20,0.815476223,8,430
0.728353442,0.635693451,0.744313727,0.728353442,0.720659984,,0.600102295,0.876004663,0.745551497,logistic_regression,borderline_smote,chi2,20,0.814971362,8,431
0.774707239,0.583381318,0.812432987,0.774707239,0.752944218,,0.655881475,0.778515704,0.688635149,knn,borderline_smote,anova,20,0.81454587,8,432
0.749201561,0.530361278,0.773018605,0.749201561,0.713159804,,0.618690131,,,sgd,class_weight,random_forest,20,0.81388377,6,433
0.771779631,0.573781042,0.803925468,0.771779631,0.748391196,,0.646951096,0.787398467,0.708472195,knn,class_weight,logistic_l1,20,0.813851394,8,434
0.781760114,0.577768729,0.808797602,0.781760114,0.756786684,,0.66478572,0.760533102,0.682878445,knn,random_over,mutual_information,20,0.813753655,8,435
0.689895316,0.636955609,0.792819953,0.689895316,0.734801708,,0.568504029,0.855259246,0.777451235,naive_bayes,adasyn,random_forest,20,0.813654693,8,436
0.772090135,0.574300282,0.804055854,0.772090135,0.748844175,,0.647568951,0.788346975,0.704947328,knn,tomek,logistic_l1,20,0.813608454,8,437
0.777324344,0.582744075,0.811264283,0.777324344,0.756303068,,0.659448305,0.763983288,0.683092168,knn,random_over,anova,20,0.813524904,8,438
0.769561746,0.593908039,0.795090394,0.769561746,0.730627581,,0.641163782,0.819315795,0.701301883,knn,class_weight,variance,122,0.813475811,8,439
0.678805891,0.660682401,0.802105136,0.678805891,0.725267883,,0.562451571,0.875116252,0.765114844,naive_bayes,smote,extra_trees,20,0.812979492,8,440
0.678761533,0.660619468,0.802074007,0.678761533,0.725227071,,0.562394793,0.875113021,0.765118267,naive_bayes,smote_tomek,extra_trees,20,0.812933829,8,441
0.67862846,0.660535751,0.802033634,0.67862846,0.725110021,,0.562230222,0.875172322,0.765556447,naive_bayes,smote_enn,extra_trees,20,0.812925258,8,442
0.780030163,0.59371681,0.798613575,0.780030163,0.756370707,,0.666991488,0.763666311,0.66568986,decision_tree,smote_tomek,anova,20,0.812660957,8,443
0.771469127,0.588669636,0.811599163,0.771469127,0.746457344,,0.649327802,0.789762806,0.681802629,knn,enn,extra_trees,20,0.812055041,8,444
0.778832505,0.588244367,0.793495034,0.778832505,0.745679768,,0.659815396,0.772104621,0.684728711,knn,adasyn,random_forest,20,0.81200827,8,445
0.780961675,0.597763961,0.794101845,0.780961675,0.749982911,,0.664611246,0.764779876,0.664810219,decision_tree,borderline_smote,random_forest,20,0.811358819,8,446
0.774041874,0.591284281,0.807275584,0.774041874,0.74944976,,0.650729014,0.779206374,0.672339093,knn,enn,logistic_l1,20,0.810702178,8,447
0.737535486,0.590139023,0.742902663,0.737535486,0.72941116,,0.60910607,0.881702636,0.741961814,logistic_regression,svm_smote,chi2,20,0.810686767,8,448
0.779009936,0.593030492,0.79502409,0.779009936,0.756645867,,0.663592416,0.762338469,0.661811054,decision_tree,smote,extra_trees,20,0.810611608,8,449
0.770581973,0.574828407,0.809399992,0.770581973,0.745766958,,0.647598143,0.794064109,0.690523557,knn,tomek,extra_trees,20,0.810554106,8,450
0.784022356,0.571055619,0.808056188,0.784022356,0.762546974,,0.667195987,0.751518884,0.667824824,decision_tree,adasyn,extra_trees,20,0.810444906,8,451
0.777324344,0.574451143,0.807431709,0.777324344,0.749360085,,0.659211554,0.763753623,0.685210021,knn,svm_smote,mutual_information,20,0.809938138,8,452
0.725026615,0.616523465,0.734254106,0.725026615,0.71730391,,0.591676314,0.88248951,0.754869781,logistic_regression,adasyn,chi2,20,0.809818132,8,453
0.72684528,0.606358657,0.756737438,0.72684528,0.717742475,,0.585962797,0.8795374,0.754935345,logistic_regression,random_over,chi2,20,0.809285055,8,454
0.770360185,0.565704981,0.808971429,0.770360185,0.745448496,,0.647217944,0.794016742,0.6927841,knn,class_weight,extra_trees,20,0.808818923,8,455
0.785175656,0.562381906,0.792096385,0.785175656,0.761548256,,0.672033118,0.748665967,0.674204253,decision_tree,borderline_smote,anova,20,0.808765184,8,456
0.765214691,0.646928206,0.810406966,0.765214691,0.725587301,,0.637315072,0.786363027,0.647687345,decision_tree,enn,random_forest,20,0.808351936,8,457
0.769561746,0.596865208,0.795101659,0.769561746,0.730645977,,0.641179602,0.807612833,0.680268818,knn,tomek,variance,122,0.808351577,8,458
0.718106813,0.562587667,0.732781079,0.718106813,0.703352854,,0.57067572,0.909129581,0.827139988,extra_trees,random_under,chi2,20,0.808273816,8,459
0.777989709,0.594883157,0.787081001,0.777989709,0.752771814,,0.662356049,0.763381822,0.658245208,decision_tree,smote,anova,20,0.808204531,8,460
0.679870476,0.648460042,0.792810586,0.679870476,0.730524062,,0.559813179,0.864076301,0.758253007,naive_bayes,random_over,random_forest,20,0.808165985,8,461
0.734297374,0.714528809,0.751530597,0.734297374,0.731122934,,0.611457974,0.819194434,0.62582539,decision_tree,random_under,variance,122,0.806690564,8,462
0.7056423,0.670029692,0.778070971,0.7056423,0.717791341,,0.586392158,0.843896297,0.714021549,naive_bayes,random_under,variance,122,0.806649226,8,463
0.694464159,0.643571859,0.748773226,0.694464159,0.672648113,,0.536377964,0.910084601,0.81651026,adaboost,borderline_smote,random_forest,20,0.806597408,8,464
0.7716022,0.616485572,0.804706977,0.7716022,0.736613147,,0.646545001,0.771620035,0.653591526,decision_tree,class_weight,random_forest,20,0.80656965,8,465
0.773953158,0.571175386,0.806194577,0.773953158,0.745031737,,0.652490775,0.771768872,0.682214806,knn,borderline_smote,mutual_information,20,0.806520518,8,466
0.778211498,0.591756043,0.806443951,0.778211498,0.745169594,,0.655243389,0.760757801,0.659202892,decision_tree,class_weight,logistic_l1,20,0.806419874,8,467
0.783046487,0.566780646,0.796447326,0.783046487,0.75708902,,0.666818899,0.749843092,0.666365245,decision_tree,borderline_smote,extra_trees,20,0.806212628,8,468
0.776082328,0.59355592,0.776146344,0.776082328,0.753212336,,0.655845633,0.761477094,0.660291837,decision_tree,svm_smote,random_forest,20,0.805984286,8,469
0.770803762,0.621647409,0.805015031,0.770803762,0.73430824,,0.643799996,0.773827758,0.6483412,decision_tree,tomek,mutual_information,20,0.805701718,8,470
0.700762952,0.635314701,0.742708663,0.700762952,0.681636323,,0.551947705,0.904989018,0.796337128,adaboost,svm_smote,mutual_information,20,0.805304952,8,471
0.778388928,0.563077033,0.802027686,0.778388928,0.741466374,,0.656292648,0.783802374,0.676122486,knn,enn,random_forest,20,0.805140058,8,472
0.779143009,0.579510916,0.802167663,0.779143009,0.748460198,,0.659261201,0.755241977,0.658938517,decision_tree,enn,logistic_l1,20,0.804292388,8,473
0.768985096,0.595762936,0.793782578,0.768985096,0.730354856,,0.640210187,0.798959527,0.666190678,knn,enn,variance,122,0.803688444,8,474
0.768985096,0.620313136,0.808044289,0.768985096,0.729341129,,0.641868558,0.773074094,0.648760564,decision_tree,tomek,random_forest,20,0.803657345,8,475
0.775328247,0.571932024,0.793612013,0.775328247,0.740825794,,0.653585917,0.762122648,0.680616784,knn,random_over,random_forest,20,0.803523181,8,476
0.770315827,0.559190745,0.800129585,0.770315827,0.739115653,,0.645237242,0.789054965,0.688995628,knn,tomek,mutual_information,20,0.803327998,8,477
0.767299503,0.575724188,0.804890665,0.767299503,0.740607843,,0.642111166,0.784028996,0.676215138,knn,enn,anova,20,0.803280883,8,478
0.770670688,0.572359491,0.80081782,0.770670688,0.73946254,,0.646561527,0.782890377,0.67582229,knn,enn,mutual_information,20,0.803107909,8,479
0.766146203,0.562554279,0.803048702,0.766146203,0.739008853,,0.640275224,0.792370563,0.688389736,knn,tomek,anova,20,0.802816826,8,480
0.679826118,0.614019707,0.776520354,0.679826118,0.715303818,,0.547010866,0.86525065,0.797068502,naive_bayes,adasyn,mutual_information,20,0.802067437,8,481
0.780340667,0.571591248,0.772394504,0.780340667,0.751056067,,0.661141452,0.751302484,0.665282498,decision_tree,adasyn,random_forest,20,0.80201244,8,482
0.721965933,0.566949174,0.736166656,0.721965933,0.690057237,,0.567721459,0.889719829,0.814289796,adaboost,smote_tomek,chi2,20,0.801838771,8,483
0.772045777,0.585106695,0.815548106,0.772045777,0.740209639,,0.649705231,0.756679273,0.658282113,decision_tree,smote_tomek,variance,122,0.801509085,8,484
0.761976579,0.633609425,0.816993578,0.761976579,0.719599425,,0.628724761,0.778341924,0.646140989,decision_tree,enn,mutual_information,20,0.8013672,8,485
0.770227111,0.550305764,0.79999036,0.770227111,0.739056171,,0.645066019,0.787605294,0.689280901,knn,class_weight,mutual_information,20,0.801224009,8,486
0.766146203,0.553787853,0.803133068,0.766146203,0.73915449,,0.640275232,0.790888479,0.688548925,knn,class_weight,anova,20,0.80082686,8,487
0.780784244,0.572297664,0.805578229,0.780784244,0.739447511,,0.657693919,0.750149084,0.660482616,decision_tree,smote_tomek,mutual_information,20,0.800682835,8,488
0.73669269,0.487655561,0.759229986,0.73669269,0.688534211,,0.584059714,0.903526141,0.846678675,adaboost,class_weight,extra_trees,20,0.800653608,8,489
0.773509581,0.586294318,0.803653107,0.773509581,0.737795708,,0.651659507,0.757740994,0.656342608,decision_tree,smote_enn,random_forest,20,0.80038363,8,490
0.711187012,0.571050396,0.726092899,0.711187012,0.712392583,,0.577036243,,,sgd,borderline_smote,chi2,20,0.800293521,6,491
0.776969482,0.568209966,0.807712771,0.776969482,0.746585653,,0.653276611,0.750111742,0.660022881,decision_tree,tomek,logistic_l1,20,0.800213653,8,492
0.777856636,0.575915852,0.809382627,0.777856636,0.736206644,,0.653186094,0.751525135,0.657652952,decision_tree,random_over,mutual_information,20,0.79918378,8,493
0.651126686,0.663878284,0.826339859,0.651126686,0.682451593,,0.527613259,0.891136696,0.783252465,naive_bayes,random_under,logistic_l1,20,0.79857193,8,494
0.780163236,0.569621251,0.78658512,0.780163236,0.74008052,,0.657022731,0.748795633,0.659797814,decision_tree,smote,mutual_information,20,0.79800037,8,495
0.682975515,0.644935666,0.77232713,0.682975515,0.661340787,,0.513968901,0.899718427,0.810776392,adaboost,smote_tomek,mutual_information,20,0.797920928,8,496
0.770936835,0.546101183,0.795928107,0.770936835,0.733939614,,0.643781843,0.787707358,0.685212056,knn,class_weight,random_forest,20,0.797781144,8,497
0.770626331,0.582981095,0.802870799,0.770626331,0.736507294,,0.64640995,0.755158184,0.654741154,decision_tree,smote_enn,variance,122,0.797224552,8,498
0.770936835,0.54625293,0.795927639,0.770936835,0.733995777,,0.643846974,0.786235789,0.683085113,knn,tomek,random_forest,20,0.797220492,8,499
0.709323989,0.557871611,0.741052439,0.709323989,0.71502282,,0.566798458,,,sgd,random_under,chi2,20,0.797153736,6,500
0.767831796,0.5825212,0.784095415,0.767831796,0.747714744,,0.646957407,0.755597768,0.651390228,decision_tree,smote_tomek,extra_trees,20,0.797015674,8,501
0.736337828,0.505513044,0.753411143,0.736337828,0.71397185,,0.592106696,,,sgd,enn,anova,20,0.79691096,6,502
0.66860362,0.639159212,0.781557137,0.66860362,0.713611822,,0.545109128,0.86901375,0.758726218,naive_bayes,smote_enn,anova,20,0.796510696,8,503
0.739088006,0.476335111,0.738782157,0.739088006,0.684315841,,0.584719345,0.91863605,0.837715541,adaboost,enn,variance,122,0.795730321,8,504
0.682044003,0.616009588,0.759910261,0.682044003,0.698694811,,0.534734422,,,sgd,random_under,logistic_l1,20,0.79569667,6,505
0.660131299,0.634163068,0.800889646,0.660131299,0.715685644,,0.539836201,0.864638433,0.762689951,naive_bayes,enn,extra_trees,20,0.795150403,8,506
0.743301987,0.500897894,0.794165945,0.743301987,0.701014554,,0.591106419,0.839444139,0.797436033,random_forest,smote_enn,chi2,20,0.795028912,8,507
0.668647977,0.639139724,0.781396546,0.668647977,0.713543413,,0.545053402,0.865136614,0.753452059,naive_bayes,smote,anova,20,0.794926643,8,508
0.668647977,0.639139724,0.781396546,0.668647977,0.713543413,,0.545053402,0.865130882,0.753447722,naive_bayes,smote_tomek,anova,20,0.794925084,8,509
0.738023421,0.479453331,0.770590326,0.738023421,0.684971308,,0.580689463,0.893935918,0.83106871,gradient_boosting,enn,chi2,20,0.794547335,8,510
0.670555358,0.594985624,0.7935227,0.670555358,0.710346773,,0.53658339,0.884587982,0.786729423,naive_bayes,tomek,mutual_information,20,0.794365322,8,511
0.670511001,0.594783311,0.793732435,0.670511001,0.710228544,,0.536478639,0.884955941,0.78670556,naive_bayes,class_weight,mutual_information,20,0.794320683,8,512
0.669224627,0.597534201,0.7872327,0.669224627,0.710505668,,0.535730354,0.884137093,0.788487782,naive_bayes,enn,mutual_information,20,0.794250469,8,513
0.747116749,0.512111737,0.794710232,0.747116749,0.704904789,,0.599429457,0.821580927,0.77693764,extra_trees,smote_enn,chi2,20,0.794209183,8,514
0.687145138,0.625432185,0.723450284,0.687145138,0.685912783,,0.548237093,,,sgd,borderline_smote,anova,20,0.793607754,6,515
0.770936835,0.578126295,0.771643609,0.770936835,0.736859952,,0.648538035,0.753314358,0.653183601,decision_tree,smote_tomek,random_forest,20,0.793224651,8,516
0.680846345,0.651872648,0.736075831,0.680846345,0.661393753,,0.516124533,0.917088452,0.789188746,adaboost,adasyn,variance,122,0.793160665,8,517
0.727155784,0.659374877,0.773951,0.727155784,0.737452681,,0.597996884,0.789638663,0.632604145,decision_tree,random_under,mutual_information,20,0.793045284,8,518
0.763484741,0.601665532,0.766723811,0.763484741,0.731215055,,0.63655111,0.763809041,0.645797064,decision_tree,adasyn,variance,122,0.792564502,8,519
0.666918027,0.636549173,0.788420123,0.666918027,0.71609534,,0.545830411,0.846620495,0.745360363,naive_bayes,random_under,anova,20,0.791511626,8,520
0.656006033,0.630537368,0.798749639,0.656006033,0.712140486,,0.534765202,0.866094762,0.760523516,naive_bayes,tomek,extra_trees,20,0.791213726,8,521
0.657425479,0.585302137,0.751119711,0.657425479,0.662586549,,0.502803347,0.936969972,0.865583551,logistic_regression,random_under,extra_trees,20,0.790869004,8,522
0.655562456,0.629908041,0.798464988,0.655562456,0.71174054,,0.534208792,0.86644883,0.760756542,naive_bayes,class_weight,extra_trees,20,0.790848249,8,523
0.731502839,0.500587714,0.752404266,0.731502839,0.708301821,,0.583766445,,,sgd,tomek,anova,20,0.790719438,6,524
0.768630234,0.569747136,0.768604711,0.768630234,0.739412662,,0.645204381,0.749225642,0.652016682,decision_tree,borderline_smote,mutual_information,20,0.790080076,8,525
0.761932221,0.583516267,0.788751583,0.761932221,0.731813377,,0.637091212,0.755137979,0.646805599,decision_tree,adasyn,anova,20,0.789665273,8,526
0.666385735,0.602931668,0.782476053,0.666385735,0.713153102,,0.534885187,0.848329108,0.780714319,naive_bayes,borderline_smote,mutual_information,20,0.789179738,8,527
0.729728531,0.477557964,0.750760515,0.729728531,0.67696304,,0.566378783,0.9057058,0.832996615,gradient_boosting,class_weight,chi2,20,0.788003991,8,528
0.647267566,0.635618031,0.790386662,0.647267566,0.692457783,,0.521851244,0.868053357,0.78269259,naive_bayes,svm_smote,random_forest,20,0.787397558,8,529
0.766412349,0.564352424,0.756670399,0.766412349,0.743503268,,0.641827052,0.746096232,0.64695491,decision_tree,enn,anova,20,0.786480598,8,530
0.763662172,0.573918266,0.802966054,0.763662172,0.724166874,,0.635088253,0.749458603,0.646298411,decision_tree,random_over,variance,122,0.786351084,8,531
0.65933286,0.588741729,0.790139625,0.65933286,0.707374318,,0.525878192,0.879590446,0.782962522,naive_bayes,random_over,mutual_information,20,0.786241301,8,532
0.701827537,0.544554128,0.72229654,0.701827537,0.706611352,,0.566162924,,,sgd,svm_smote,chi2,20,0.785972098,6,533
0.655030163,0.619971411,0.788697268,0.655030163,0.70802068,,0.530191819,0.8596519,0.75674248,naive_bayes,enn,anova,20,0.784597368,8,534
0.662925834,0.625654581,0.778718537,0.662925834,0.713524039,,0.537822869,0.829935165,0.748505183,naive_bayes,adasyn,extra_trees,20,0.784373216,8,535
0.700851668,0.627798078,0.738541154,0.700851668,0.698501154,,0.565210766,0.855260543,0.702237111,adaboost,svm_smote,anova,20,0.783771628,8,536
0.726401703,0.471306301,0.748369403,0.726401703,0.679179067,,0.567802862,0.895790616,0.821424384,adaboost,class_weight,anova,20,0.782704398,8,537
0.762242725,0.569203364,0.799296473,0.762242725,0.723530593,,0.62889007,0.745892233,0.642445396,decision_tree,tomek,variance,122,0.782500016,8,538
0.767077715,0.567759308,0.741321917,0.767077715,0.726748112,,0.642201623,0.747935247,0.649939103,decision_tree,adasyn,mutual_information,20,0.782466904,8,539
0.725514549,0.469975247,0.770028093,0.725514549,0.674405692,,0.562534517,0.894141574,0.82078595,adaboost,tomek,extra_trees,20,0.781945356,8,540
0.726312988,0.466468147,0.744438691,0.726312988,0.672919278,,0.560324491,0.899561856,0.833704894,gradient_boosting,tomek,chi2,20,0.781780122,8,541
0.768852023,0.544264593,0.776852842,0.768852023,0.740269438,,0.643337048,0.735686708,0.641450067,decision_tree,random_over,anova,20,0.781607877,8,542
0.763396026,0.56374994,0.797463119,0.763396026,0.724077968,,0.629585435,0.743019158,0.642704621,decision_tree,class_weight,variance,122,0.781425366,8,543
0.652501774,0.617831377,0.787595262,0.652501774,0.70607388,,0.52709691,0.856593431,0.752572325,naive_bayes,tomek,anova,20,0.781238787,8,544
0.688608943,0.537575103,0.759836888,0.688608943,0.701297387,,0.559304437,,,sgd,random_under,anova,20,0.781058625,6,545
0.73726934,0.495062297,0.778208927,0.73726934,0.689896865,,0.582812979,0.822919838,0.779213941,extra_trees,smote_tomek,chi2,20,0.7810464,8,546
0.652501774,0.617761323,0.787945187,0.652501774,0.706254248,,0.527227459,0.855890617,0.751341739,naive_bayes,class_weight,anova,20,0.780978273,8,547
0.738688786,0.494464451,0.78184194,0.738688786,0.690624945,,0.58365364,0.818806103,0.775799407,extra_trees,smote,chi2,20,0.780741326,8,548
0.662925834,0.624663254,0.718417593,0.662925834,0.648875235,,0.505691903,0.902895999,0.815637684,adaboost,smote_tomek,anova,20,0.780263742,8,549
